Date,2633.T,1545.T,2647.T,1326.T,1671.T,1695.T,1473.T
2023-10-25,2922.5,22260.0,5275.0,27425.0,3175.0,80.9000015258789,2305.5
2023-10-26,2884.0,21675.0,5275.0,27720.0,3230.0,78.80000305175781,2270.5
2023-10-27,2879.0,21635.0,5270.0,27695.0,3230.0,80.80000305175781,2301.5
2023-10-30,2849.5,21590.0,5249.0,27755.0,3205.0,79.80000305175781,2281.0
2023-10-31,2872.0,21665.0,5274.0,27775.0,3170.0,78.30000305175781,2304.5
2023-11-01,2916.5,22030.0,5295.0,27775.0,3130.0,78.19999694824219,2362.5
2023-11-02,2946.0,22430.0,5340.0,27690.0,3120.0,78.69999694824219,2375.0
2023-11-06,3006.0,22855.0,5364.0,27520.0,3095.0,79.19999694824219,2413.0
2023-11-07,3018.0,23005.0,5375.0,27510.0,3085.0,79.5999984741211,2385.5
2023-11-08,3036.0,23285.0,5404.0,27460.0,2978.0,80.4000015258789,2360.5
2023-11-09,3049.0,23390.0,5449.0,27315.0,2926.0,82.19999694824219,2394.0
2023-11-10,3037.0,23250.0,5415.0,27480.0,2957.0,81.5,2388.0
2023-11-13,3074.0,23740.0,5409.0,27295.0,2986.0,80.5,2387.0
2023-11-14,3086.0,23805.0,5416.0,27355.0,3050.0,81.69999694824219,2401.0
2023-11-15,3131.0,24195.0,5460.0,27465.0,3035.0,80.0999984741211,2424.0
2023-11-16,3141.0,24205.0,5461.0,27545.0,2962.0,79.30000305175781,2421.0
2023-11-17,3134.0,24130.0,5458.0,27720.0,2836.0,77.80000305175781,2442.0
2023-11-20,3097.0,23810.0,5402.0,27385.0,2939.0,76.69999694824219,2430.0
2023-11-21,3102.0,24005.0,5376.0,27295.0,2937.0,75.5999984741211,2426.0
2023-11-22,3115.0,23970.0,5395.0,27570.0,2971.0,78.0999984741211,2433.0
2023-11-24,3139.0,24185.0,5410.0,27605.0,2938.0,78.0999984741211,2445.5
2023-11-27,3125.0,24005.0,5386.0,27805.0,2881.0,77.19999694824219,2437.5
2023-11-28,3112.0,23955.0,5396.0,27715.0,2858.0,74.80000305175781,2431.0
2023-11-29,3096.0,23880.0,5406.0,27920.0,2898.0,75.69999694824219,2418.5
2023-11-30,3094.0,23865.0,5406.0,27830.0,2964.0,75.69999694824219,2427.5
2023-12-01,3118.0,23865.0,5413.0,28025.0,2897.0,75.69999694824219,2440.5
